ID,label,label_id
6914,sea,4
6915,mountain,3
6916,street,5
6917,street,5
6918,street,5
6919,street,5
6920,forest,1
6921,street,5
6922,buildings,0
6923,street,5
6924,glacier,2
6925,buildings,0
6926,buildings,0
6927,sea,4
6928,sea,4
6929,sea,4
6930,street,5
6931,mountain,3
6932,street,5
6933,sea,4
6934,buildings,0
6935,sea,4
6936,street,5
6937,buildings,0
6938,glacier,2
6939,street,5
6940,forest,1
6941,sea,4
6942,glacier,2
6943,street,5
6944,forest,1
6945,forest,1
6946,sea,4
6947,sea,4
6948,street,5
6949,mountain,3
6950,glacier,2
6951,buildings,0
6952,street,5
6953,street,5
6954,buildings,0
6955,forest,1
6956,sea,4
6957,buildings,0
6958,forest,1
6959,buildings,0
6960,forest,1
6961,glacier,2
6962,street,5
6963,buildings,0
6964,buildings,0
6965,sea,4
6966,buildings,0
6967,street,5
6968,street,5
6969,sea,4
6970,street,5
6971,buildings,0
6972,glacier,2
6973,buildings,0
6974,forest,1
6975,sea,4
6976,street,5
6977,street,5
6978,glacier,2
6979,buildings,0
6980,street,5
6981,buildings,0
6982,forest,1
6983,street,5
6984,forest,1
6985,forest,1
6986,buildings,0
6987,street,5
6988,glacier,2
6989,street,5
6990,glacier,2
6991,mountain,3
6992,buildings,0
6993,street,5
6994,forest,1
6995,glacier,2
6996,forest,1
6997,sea,4
6998,buildings,0
6999,forest,1
7000,sea,4
7001,street,5
7002,street,5
7003,sea,4
7004,forest,1
7005,buildings,0
7006,forest,1
7007,glacier,2
7008,buildings,0
7009,buildings,0
7010,street,5
7011,street,5
7012,street,5
7013,mountain,3
7014,sea,4
7015,street,5
7016,glacier,2
7017,street,5
7018,forest,1
7019,forest,1
7020,glacier,2
7021,buildings,0
7022,glacier,2
7023,sea,4
7024,street,5
7025,forest,1
7026,buildings,0
7027,street,5
7028,sea,4
7029,glacier,2
7030,forest,1
7031,street,5
7032,glacier,2
7033,street,5
7034,forest,1
7035,sea,4
7036,sea,4
7037,street,5
7038,forest,1
7039,street,5
7040,glacier,2
7041,buildings,0
7042,forest,1
7043,mountain,3
7044,street,5
7045,street,5
7046,glacier,2
7047,sea,4
7048,sea,4
7049,forest,1
7050,sea,4
7051,buildings,0
7052,buildings,0
7053,mountain,3
7054,glacier,2
7055,buildings,0
7056,street,5
7057,sea,4
7058,glacier,2
7059,glacier,2
7060,glacier,2
7061,buildings,0
7062,glacier,2
7063,buildings,0
7064,street,5
7065,buildings,0
7066,buildings,0
7067,glacier,2
7068,street,5
7069,buildings,0
7070,glacier,2
7071,forest,1
7072,mountain,3
7073,forest,1
7074,street,5
7075,glacier,2
7076,sea,4
7077,mountain,3
7078,glacier,2
7079,street,5
7080,glacier,2
7081,glacier,2
7082,glacier,2
7083,street,5
7084,glacier,2
7085,forest,1
7086,buildings,0
7087,glacier,2
7088,glacier,2
7089,buildings,0
7090,street,5
7091,forest,1
7092,mountain,3
7093,forest,1
7094,buildings,0
7095,forest,1
7096,glacier,2
7097,street,5
7098,street,5
7099,forest,1
7100,mountain,3
7101,sea,4
7102,glacier,2
7103,street,5
7104,forest,1
7105,forest,1
7106,buildings,0
7107,glacier,2
7108,forest,1
7109,glacier,2
7110,street,5
7111,forest,1
7112,glacier,2
7113,glacier,2
7114,forest,1
7115,sea,4
7116,buildings,0
7117,glacier,2
7118,sea,4
7119,street,5
7120,sea,4
7121,glacier,2
7122,glacier,2
7123,mountain,3
7124,sea,4
7125,sea,4
7126,buildings,0
7127,glacier,2
7128,buildings,0
7129,sea,4
7130,sea,4
7131,buildings,0
7132,street,5
7133,buildings,0
7134,glacier,2
7135,street,5
7136,glacier,2
7137,buildings,0
7138,sea,4
7139,forest,1
7140,mountain,3
7141,street,5
7142,glacier,2
7143,forest,1
7144,street,5
7145,buildings,0
7146,sea,4
7147,buildings,0
7148,forest,1
7149,glacier,2
7150,street,5
7151,forest,1
7152,glacier,2
7153,glacier,2
7154,buildings,0
7155,street,5
7156,street,5
7157,glacier,2
7158,buildings,0
7159,street,5
7160,forest,1
7161,street,5
7162,sea,4
7163,glacier,2
7164,street,5
7165,street,5
7166,buildings,0
7167,sea,4
7168,buildings,0
7169,street,5
7170,street,5
7171,buildings,0
7172,street,5
7173,glacier,2
7174,glacier,2
7175,forest,1
7176,glacier,2
7177,mountain,3
7178,buildings,0
7179,buildings,0
7180,sea,4
7181,forest,1
7182,mountain,3
7183,buildings,0
7184,sea,4
7185,forest,1
7186,glacier,2
7187,glacier,2
7188,buildings,0
7189,forest,1
7190,buildings,0
7191,forest,1
7192,street,5
7193,forest,1
7194,forest,1
7195,buildings,0
7196,forest,1
7197,buildings,0
7198,forest,1
7199,glacier,2
7200,buildings,0
7201,forest,1
7202,buildings,0
7203,buildings,0
7204,sea,4
7205,sea,4
7206,forest,1
7207,sea,4
7208,street,5
7209,forest,1
7210,buildings,0
7211,street,5
7212,glacier,2
7213,glacier,2
7214,buildings,0
7215,forest,1
7216,sea,4
7217,buildings,0
7218,mountain,3
7219,buildings,0
7220,buildings,0
7221,glacier,2
7222,street,5
7223,sea,4
7224,glacier,2
7225,street,5
7226,sea,4
7227,glacier,2
7228,buildings,0
7229,glacier,2
7230,forest,1
7231,street,5
7232,street,5
7233,mountain,3
7234,sea,4
7235,forest,1
7236,street,5
7237,buildings,0
7238,street,5
7239,buildings,0
7240,forest,1
7241,buildings,0
7242,forest,1
7243,forest,1
7244,forest,1
7245,street,5
7246,street,5
7247,forest,1
7248,sea,4
7249,forest,1
7250,sea,4
7251,mountain,3
7252,sea,4
7253,forest,1
7254,forest,1
7255,street,5
7256,sea,4
7257,forest,1
7258,glacier,2
7259,glacier,2
7260,glacier,2
7261,forest,1
7262,street,5
7263,street,5
7264,street,5
7265,buildings,0
7266,buildings,0
7267,forest,1
7268,glacier,2
7269,sea,4
7270,glacier,2
7271,sea,4
7272,glacier,2
7273,buildings,0
7274,buildings,0
7275,buildings,0
7276,sea,4
7277,forest,1
7278,street,5
7279,glacier,2
7280,forest,1
7281,sea,4
7282,sea,4
7283,forest,1
7284,forest,1
7285,glacier,2
7286,street,5
7287,forest,1
7288,sea,4
7289,glacier,2
7290,street,5
7291,mountain,3
7292,mountain,3
7293,sea,4
7294,glacier,2
7295,glacier,2
7296,mountain,3
7297,street,5
7298,street,5
7299,sea,4
7300,street,5
7301,buildings,0
7302,street,5
7303,sea,4
7304,sea,4
7305,forest,1
7306,forest,1
7307,glacier,2
7308,sea,4
7309,glacier,2
7310,forest,1
7311,forest,1
7312,glacier,2
7313,buildings,0
7314,glacier,2
7315,forest,1
7316,forest,1
7317,glacier,2
7318,street,5
7319,buildings,0
7320,forest,1
7321,sea,4
7322,sea,4
7323,sea,4
7324,buildings,0
7325,forest,1
7326,street,5
7327,glacier,2
7328,street,5
7329,forest,1
7330,mountain,3
7331,forest,1
7332,buildings,0
7333,street,5
7334,buildings,0
7335,sea,4
7336,forest,1
7337,glacier,2
7338,mountain,3
7339,sea,4
7340,forest,1
7341,sea,4
7342,buildings,0
7343,sea,4
7344,street,5
7345,glacier,2
7346,buildings,0
7347,street,5
7348,buildings,0
7349,buildings,0
7350,buildings,0
7351,sea,4
7352,forest,1
7353,buildings,0
7354,sea,4
7355,buildings,0
7356,glacier,2
7357,buildings,0
7358,forest,1
7359,street,5
7360,sea,4
7361,sea,4
7362,glacier,2
7363,buildings,0
7364,buildings,0
7365,buildings,0
7366,forest,1
7367,sea,4
7368,sea,4
7369,forest,1
7370,forest,1
7371,forest,1
7372,glacier,2
7373,buildings,0
7374,street,5
7375,sea,4
7376,street,5
7377,sea,4
7378,street,5
7379,forest,1
7380,glacier,2
7381,buildings,0
7382,street,5
7383,sea,4
7384,buildings,0
7385,street,5
7386,sea,4
7387,forest,1
7388,forest,1
7389,street,5
7390,buildings,0
7391,forest,1
7392,buildings,0
7393,sea,4
7394,glacier,2
7395,sea,4
7396,sea,4
7397,sea,4
7398,sea,4
7399,forest,1
7400,forest,1
7401,buildings,0
7402,buildings,0
7403,forest,1
7404,forest,1
7405,glacier,2
7406,buildings,0
7407,sea,4
7408,buildings,0
7409,buildings,0
7410,mountain,3
7411,sea,4
7412,buildings,0
7413,glacier,2
7414,forest,1
7415,forest,1
7416,glacier,2
7417,buildings,0
7418,glacier,2
7419,buildings,0
7420,forest,1
7421,forest,1
7422,glacier,2
7423,sea,4
7424,sea,4
7425,buildings,0
7426,forest,1
7427,street,5
7428,glacier,2
7429,buildings,0
7430,forest,1
7431,glacier,2
7432,forest,1
7433,buildings,0
7434,street,5
7435,forest,1
7436,sea,4
7437,forest,1
7438,street,5
7439,street,5
7440,street,5
7441,buildings,0
7442,forest,1
7443,forest,1
7444,buildings,0
7445,sea,4
7446,sea,4
7447,forest,1
7448,street,5
7449,glacier,2
7450,sea,4
7451,buildings,0
7452,mountain,3
7453,mountain,3
7454,forest,1
7455,sea,4
7456,mountain,3
7457,glacier,2
7458,street,5
7459,glacier,2
7460,forest,1
7461,buildings,0
7462,sea,4
7463,glacier,2
7464,sea,4
7465,sea,4
7466,glacier,2
7467,street,5
7468,buildings,0
7469,sea,4
7470,glacier,2
7471,forest,1
7472,street,5
7473,forest,1
7474,sea,4
7475,sea,4
7476,forest,1
7477,buildings,0
7478,glacier,2
7479,glacier,2
7480,glacier,2
7481,sea,4
7482,buildings,0
7483,forest,1
7484,forest,1
7485,street,5
7486,buildings,0
7487,sea,4
7488,glacier,2
7489,forest,1
7490,glacier,2
7491,forest,1
7492,street,5
7493,street,5
7494,sea,4
7495,street,5
7496,glacier,2
7497,sea,4
7498,sea,4
7499,sea,4
7500,buildings,0
7501,forest,1
7502,glacier,2
7503,forest,1
7504,forest,1
7505,mountain,3
7506,sea,4
7507,sea,4
7508,glacier,2
7509,forest,1
7510,buildings,0
7511,glacier,2
7512,street,5
7513,forest,1
7514,forest,1
7515,sea,4
7516,buildings,0
7517,forest,1
7518,forest,1
7519,forest,1
7520,glacier,2
7521,mountain,3
7522,buildings,0
7523,mountain,3
7524,buildings,0
7525,street,5
7526,sea,4
7527,street,5
7528,glacier,2
7529,forest,1
7530,buildings,0
7531,buildings,0
7532,glacier,2
7533,buildings,0
7534,sea,4
7535,glacier,2
7536,sea,4
7537,forest,1
7538,street,5
7539,glacier,2
7540,street,5
7541,street,5
7542,street,5
7543,street,5
7544,forest,1
7545,glacier,2
7546,street,5
7547,mountain,3
7548,buildings,0
7549,forest,1
7550,mountain,3
7551,sea,4
7552,forest,1
7553,forest,1
7554,glacier,2
7555,glacier,2
7556,glacier,2
7557,sea,4
7558,street,5
7559,buildings,0
7560,forest,1
7561,street,5
7562,sea,4
7563,forest,1
7564,sea,4
7565,glacier,2
7566,street,5
7567,forest,1
7568,glacier,2
7569,glacier,2
7570,buildings,0
7571,forest,1
7572,sea,4
7573,sea,4
7574,sea,4
7575,buildings,0
7576,glacier,2
7577,street,5
7578,sea,4
7579,sea,4
7580,glacier,2
7581,glacier,2
7582,sea,4
7583,mountain,3
7584,sea,4
7585,forest,1
7586,buildings,0
7587,sea,4
7588,glacier,2
7589,forest,1
7590,mountain,3
7591,buildings,0
7592,glacier,2
7593,mountain,3
7594,mountain,3
7595,sea,4
7596,glacier,2
7597,glacier,2
7598,buildings,0
7599,buildings,0
7600,buildings,0
7601,glacier,2
7602,mountain,3
7603,street,5
7604,glacier,2
7605,buildings,0
7606,glacier,2
7607,street,5
7608,glacier,2
7609,glacier,2
7610,buildings,0
7611,street,5
7612,sea,4
7613,forest,1
7614,sea,4
7615,sea,4
7616,mountain,3
7617,mountain,3
7618,glacier,2
7619,forest,1
7620,street,5
7621,forest,1
7622,sea,4
7623,sea,4
7624,street,5
7625,buildings,0
7626,glacier,2
7627,forest,1
7628,forest,1
7629,forest,1
7630,sea,4
7631,forest,1
7632,forest,1
7633,forest,1
7634,forest,1
7635,street,5
7636,forest,1
7637,glacier,2
7638,glacier,2
7639,buildings,0
7640,forest,1
7641,forest,1
7642,sea,4
7643,street,5
7644,forest,1
7645,street,5
7646,street,5
7647,buildings,0
7648,forest,1
7649,sea,4
7650,buildings,0
7651,street,5
7652,street,5
7653,glacier,2
7654,forest,1
7655,glacier,2
7656,sea,4
7657,sea,4
7658,street,5
7659,sea,4
7660,glacier,2
7661,sea,4
7662,street,5
7663,forest,1
7664,forest,1
7665,glacier,2
7666,glacier,2
7667,glacier,2
7668,mountain,3
7669,street,5
7670,glacier,2
7671,glacier,2
7672,forest,1
7673,glacier,2
7674,forest,1
7675,forest,1
7676,forest,1
7677,sea,4
7678,mountain,3
7679,street,5
7680,street,5
7681,sea,4
7682,street,5
7683,buildings,0
7684,forest,1
7685,buildings,0
7686,buildings,0
7687,street,5
7688,buildings,0
7689,forest,1
7690,glacier,2
7691,buildings,0
7692,sea,4
7693,forest,1
7694,buildings,0
7695,sea,4
7696,forest,1
7697,buildings,0
7698,sea,4
7699,forest,1
7700,buildings,0
7701,forest,1
7702,street,5
7703,buildings,0
7704,street,5
7705,forest,1
7706,mountain,3
7707,street,5
7708,mountain,3
7709,glacier,2
7710,street,5
7711,buildings,0
7712,glacier,2
7713,forest,1
7714,sea,4
7715,glacier,2
7716,forest,1
7717,sea,4
7718,glacier,2
7719,street,5
7720,glacier,2
7721,sea,4
7722,sea,4
7723,forest,1
7724,glacier,2
7725,street,5
7726,street,5
7727,sea,4
7728,glacier,2
7729,buildings,0
7730,forest,1
7731,forest,1
7732,street,5
7733,sea,4
7734,glacier,2
7735,glacier,2
7736,street,5
7737,sea,4
7738,forest,1
7739,forest,1
7740,sea,4
7741,forest,1
7742,street,5
7743,sea,4
7744,street,5
7745,buildings,0
7746,sea,4
7747,glacier,2
7748,sea,4
7749,sea,4
7750,sea,4
7751,buildings,0
7752,street,5
7753,glacier,2
7754,sea,4
7755,forest,1
7756,sea,4
7757,street,5
7758,sea,4
7759,sea,4
7760,forest,1
7761,glacier,2
7762,mountain,3
7763,mountain,3
7764,glacier,2
7765,glacier,2
7766,glacier,2
7767,sea,4
7768,glacier,2
7769,buildings,0
7770,street,5
7771,street,5
7772,glacier,2
7773,glacier,2
7774,buildings,0
7775,street,5
7776,forest,1
7777,sea,4
7778,buildings,0
7779,buildings,0
7780,glacier,2
7781,buildings,0
7782,glacier,2
7783,street,5
7784,sea,4
7785,street,5
7786,street,5
7787,sea,4
7788,forest,1
7789,glacier,2
7790,sea,4
7791,buildings,0
7792,sea,4
7793,street,5
7794,buildings,0
7795,glacier,2
7796,buildings,0
7797,sea,4
7798,buildings,0
7799,buildings,0
7800,forest,1
7801,forest,1
7802,forest,1
7803,glacier,2
7804,buildings,0
7805,street,5
7806,buildings,0
7807,sea,4
7808,street,5
7809,glacier,2
7810,street,5
7811,forest,1
7812,street,5
7813,sea,4
7814,buildings,0
7815,glacier,2
7816,sea,4
7817,buildings,0
7818,mountain,3
7819,buildings,0
7820,glacier,2
7821,glacier,2
7822,sea,4
7823,forest,1
7824,buildings,0
7825,buildings,0
7826,mountain,3
7827,street,5
7828,glacier,2
7829,street,5
7830,buildings,0
7831,buildings,0
7832,buildings,0
7833,forest,1
7834,street,5
7835,street,5
7836,glacier,2
7837,glacier,2
7838,sea,4
7839,forest,1
7840,buildings,0
7841,sea,4
7842,glacier,2
7843,buildings,0
7844,sea,4
7845,street,5
7846,sea,4
7847,sea,4
7848,forest,1
7849,forest,1
7850,street,5
7851,sea,4
7852,forest,1
7853,sea,4
7854,buildings,0
7855,forest,1
7856,forest,1
7857,buildings,0
7858,buildings,0
7859,sea,4
7860,street,5
7861,forest,1
7862,forest,1
7863,glacier,2
7864,forest,1
7865,forest,1
7866,sea,4
7867,buildings,0
7868,mountain,3
7869,forest,1
7870,glacier,2
7871,street,5
7872,glacier,2
7873,glacier,2
7874,sea,4
7875,forest,1
