"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09","WT13","WT14","WT16","WT18","WT22"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-01","12.08",,"0.16","0.0","0.0",,"59","52","  200","  190","19.9","29.1","    1",,,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-02","10.07",,"0.03","0.0","0.0",,"57","41","  200","  210","17.9","23.9",,,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-03","6.26",,"0.00","0.0","0.0",,"52","36","   20","   30","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-04","8.72",,"0.00","0.0","0.0",,"56","32","   80","  120","16.1","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-05","5.37",,"0.00","0.0","0.0",,"49","43","   10","  120","14.1","19.9",,,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-06","9.17",,"0.47","0.0","0.0",,"45","41","   20","   20","17.9","21.9","    1",,,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-07","5.59",,"0.29","0.0","0.0",,"54","41","  210","  200","13.0","15.0","    1","    1",,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-08","5.82",,"0.00","0.0","0.0",,"53","36","  350","  350","15.0","17.9","    1","    1",,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-09","2.91",,"0.00","0.0","0.0",,"55","34","  210","  210","10.1","14.1","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-10","3.58",,"0.03","0.0","0.0",,"46","39","  140","  130","8.1","10.1",,,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-11","2.46",,"0.05","0.0","0.0",,"51","43","  150","  170","10.1","12.1","    1",,,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-12","12.75",,"0.08","0.0","0.0",,"55","50","  190","  180","21.0","28.0",,,,,,,,"    1","    1","    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-13","8.28",,"0.09","0.0","0.0",,"53","49","  190","  190","21.0","25.1","    1",,,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-14","6.71",,"0.11","0.0","0.0",,"53","49","  220","  220","14.1","17.0","    1",,,,,,,"    1","    1","    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-15","9.62",,"0.00","0.0","0.0",,"58","48","  220","  250","16.1","21.0","    1",,,,,,,"    1","    1","    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-16","14.32",,"0.17","0.0","0.0",,"51","40","  220","  220","28.0","36.9","    1",,,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-17","13.65",,"0.00","0.0","0.0",,"48","39","  210","  230","23.9","30.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-18","13.20",,"0.00","0.0","0.0",,"53","39","  200","  190","23.9","33.1",,,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-19","7.61",,"0.46","0.0","0.0",,"55","35","   90","  100","17.0","23.0","    1",,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-20","17.00",,"0.39","0.0","0.0",,"52","40","  210","  200","31.1","44.1","    1",,,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-21","10.96",,"0.32","0.0","0.0",,"50","36","   30","  210","25.1","32.0",,,,"    1",,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-22","4.92",,"0.00","0.0","0.0",,"49","33","  170","   30","12.1","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-23","5.82",,"0.00","0.0","0.0",,"50","34","   20","  260","8.9","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-24","4.70",,"0.00","0.0","0.0",,"54","33","   50","  270","8.9","12.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-25","6.26",,"0.00","0.0","0.0",,"62","40","   20","   20","14.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-26","3.80",,"0.00","0.0","0.0",,"62","43","   10","   10","10.1","13.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-27","3.58",,"0.01","0.0","0.0",,"56","45","   20","   60","10.1","13.0",,,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-28","2.91",,"0.08","0.0","0.0",,"61","47","  200","  210","10.1","13.0","    1",,,,,,,"    1","    1","    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-29","5.59",,"0.00","0.0","0.0",,"65","46","   10","  300","10.1","14.1",,,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-30","9.84",,"0.00","0.0","0.0",,"68","42","   20","   30","17.9","23.0","    1",,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-31","6.49",,"0.00","0.0","0.0",,"69","44","   10","   20","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-01","8.05",,"0.00","0.0","0.0","55","63","47","  210","  210","17.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-02","4.92",,"0.00","0.0","0.0","53","57","48","  200","  190","10.1","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-03","3.58",,"0.00","0.0","0.0","53","62","46","  350","  210","8.9","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-04","6.71",,"0.33","0.0","0.0","54","58","50","  190","  190","18.1","28.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-05","12.53",,"0.73","0.0","0.0","54","57","50","  110","  310","29.1","40.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-06","11.18",,"0.50","0.0","0.0","50","54","45","  180","  180","21.9","28.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-07","8.72",,"1.54","0.0","0.0","45","47","41","   10","   80","19.9","36.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-08","6.93",,"0.03","0.0","0.0","46","56","43","  230","  200","13.0","16.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-09","5.37",,"0.00","0.0","0.0","48","54","43","  220","  200","8.9","12.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-10","14.32",,"0.37","0.0","0.0","53","59","48","  210","  210","25.1","32.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-11","8.50",,"0.06","0.0","0.0","49","54","44","   20","  190","15.0","19.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-12","10.29",,"0.38","0.0","0.0","46","46","40","  210","  200","29.1","38.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-13","12.75",,"0.37","0.0","0.0","43","51","38","  200","  200","25.1","35.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-14","5.14",,"0.23","0.0","0.0","44","55","40","   10","  340","13.0","16.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-15","5.37",,"0.00","0.0","0.0","46","57","40","   20","   10","35.1","45.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-16","5.82",,"0.01","0.0","0.0","46","57","38","   20","   20","28.0","35.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-17","7.38",,"0.00","0.0","0.0","49","59","39","  230","  210","15.0","19.9",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-18","8.95",,"0.21","0.0","0.0","49","53","44","  190","  190","16.1","21.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-19","10.96",,"0.81","0.0","0.0","51","56","49","  180","  180","17.0","21.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-20","12.97",,"0.00","0.0","0.0","51","57","47","  230","  240","21.9","28.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-21","9.17",,"0.13","0.0","0.0","49","54","44","  350","  350","17.0","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-22","9.62",,"0.00","0.0","0.0","49","61","41","  340","  360","17.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-23","6.26",,"0.00","0.0","0.0","51","64","39","  350","  350","19.9","23.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-24","6.71",,"0.00","0.0","0.0","55","70","43","  320","  330","13.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-25","2.46",,"0.00","0.0","0.0","58","71","44","  270","  270","8.1","12.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-26","4.92",,"0.00","0.0","0.0","57","69","47","  210","  210","14.1","16.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-27","13.20",,"0.00","0.0","0.0","57","57","51","  210","  210","23.0","28.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-28","11.63",,"0.04","0.0","0.0","53","59","49","  220","  220","21.9","29.1",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-29","9.40",,"0.15","0.0","0.0","50","57","44","  210","  210","23.0","30.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-30","5.37",,"0.00","0.0","0.0","47","55","40","   20","  190","12.1","25.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-01","6.93",,"0.00","0.0","0.0","50","65","38","  350","  310","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-02","8.95",,"0.00","0.0","0.0","56","69","44","  350","  350","21.0","23.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-03","10.96",,"0.00","0.0","0.0","58","71","49","   20","   40","18.1","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-04","14.54",,"0.00","0.0","0.0","64","77","52","  360","  360","28.0","35.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-05","11.86",,"0.00","0.0","0.0","69","84","53","  360","   10","19.9","23.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-06","4.47",,"0.00","0.0","0.0","71","87","54","  330","  330","15.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-07","7.38",,"0.00","0.0","0.0","63","69","52","  200","  190","13.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-08","4.25",,"0.00","0.0","0.0","57","67","52","  220","  260","10.1","13.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-09","2.91",,"0.00","0.0","0.0","57","73","50","  360","   10","10.1","13.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-10","2.24",,"0.00","0.0","0.0","63","79","49","  280","  290","8.1","10.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-11","5.82",,"0.00","0.0","0.0","65","81","54","  220","  210","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-12","8.72",,"0.26","0.0","0.0","67","71","57","  240","  230","15.0","18.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-13","11.18",,"0.13","0.0","0.0","59","66","49","  250","  230","28.0","38.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-14","5.37",,"0.00","0.0","0.0","53","65","46","  220","  200","12.1","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-15","5.14",,"0.04","0.0","0.0","56","63","48","  210","  240","15.0","19.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-16","6.04",,"0.00","0.0","0.0","58","71","54","  220","  260","17.0","21.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-17","8.28",,"0.02","0.0","0.0","58","63","53","  200","  200","17.0","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-18","6.49",,"0.00","0.0","0.0","56","62","52","  220","  220","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-19","5.14",,"0.00","0.0","0.0","57","65","51","   40","   40","15.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-20","4.03",,"0.00","0.0","0.0","56","67","49","   30","   30","13.0","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-21","10.74",,"0.54","0.0","0.0","54","60","47","  210","  230","19.9","25.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-22","6.71",,"0.54","0.0","0.0","49","52","45","  210","  240","15.0","21.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-23","4.25",,"0.16","0.0","0.0","49","54","44","  190","  180","16.1","19.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-24","6.04",,"0.01","0.0","0.0","52","62","48","  200","  200","14.1","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-25","6.04",,"0.00","0.0","0.0","55","64","50","  250","  190","12.1","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-26","4.92",,"0.06","0.0","0.0","56","65","51","  240","  220","12.1","15.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-27","6.93",,"0.38","0.0","0.0","57","62","52","  140","  130","14.1","17.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-28","6.26",,"0.02","0.0","0.0","56","63","53","  260","  260","16.1","21.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-29","8.95",,"0.22","0.0","0.0","55","61","49","  220","  220","21.0","28.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-30","11.86",,"0.00","0.0","0.0","55","62","49","  220","  220","21.0","25.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-31","5.59",,"0.00","0.0","0.0","57","67","52","  360","  240","10.1","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-01","5.59",,"0.00","0.0","0.0","60","73","54","  340","  350","16.1","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-02","6.93",,"0.04","0.0","0.0","61","69","54","  330","  340","15.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-03","6.49",,"0.00","0.0","0.0","60","72","52","  360","  250","10.1","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-04","7.61",,"0.00","0.0","0.0","65","79","54","   30","   30","16.1","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-05","6.93",,"0.00","0.0","0.0","68","80","58","   30","   30","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-06","5.59",,"0.00","0.0","0.0","67","80","54","   10","   40","15.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-07","7.16",,"0.00","0.0","0.0","65","71","56","  220","  240","17.0","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-08","6.93",,"0.00","0.0","0.0","61","69","55","   30","   30","16.1","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-09","8.28",,"0.00","0.0","0.0","61","69","52","   10","   20","16.1","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-10","7.16",,"0.00","0.0","0.0","60","71","53","  240","  240","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-11","12.75",,"0.00","0.0","0.0","60","68","50","  210","  220","21.9","25.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-12","9.40",,"0.01","0.0","0.0","59","69","53","  210","  210","17.0","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-13","5.82",,"0.00","0.0","0.0","59","70","53","  210","  200","15.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-14","8.28",,"0.00","0.0","0.0","59","68","54","  200","  210","16.1","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-15","6.49",,"0.00","0.0","0.0","62","78","50","  300","  300","14.1","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-16","7.61",,"0.00","0.0","0.0","65","75","55","  240","  200","14.1","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-17","6.71",,"0.00","0.0","0.0","65","78","57","  220","  250","21.0","23.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-18","7.61",,"0.01","0.0","0.0","64","74","56","  230","  230","18.1","23.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-19","8.28",,"0.00","0.0","0.0","61","68","55","  230","  200","15.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-20","11.18",,"0.12","0.0","0.0","60","63","55","  210","  210","19.9","25.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-21","3.36",,"0.01","0.0","0.0","58","69","54","   50","  280","10.1","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-22","3.80",,"0.00","0.0","0.0","63","78","53","  280","  250","10.1","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-23","4.70",,"0.31","0.0","0.0","67","72","59","  200","  220","12.1","18.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-24","8.28",,"0.19","0.0","0.0","63","70","57","  220","  220","16.1","21.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-25","6.26",,"0.39","0.0","0.0","64","74","58","  200","  200","30.0","38.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-26","5.14",,"0.08","0.0","0.0","63","72","59","  260","  260","15.0","23.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-27","2.91",,"0.14","0.0","0.0","65","70","62","   90","   80","8.9","13.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-28","4.92",,"0.00","0.0","0.0","70","87","61","  210","  210","12.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-29","3.80",,"0.00","0.0","0.0","74","86","65","   10","   20","13.0","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-30","5.59",,"0.00","0.0","0.0","76","93","63","  300","  300","12.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-01","5.14",,"0.00","0.0","0.0","79","89","65","   30","   30","12.1","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-02","6.71",,"0.00","0.0","0.0","71","83","60","   30","   30","18.1","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-03","7.16",,"0.00","0.0","0.0","72","79","62","   30","   30","19.9","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-04","4.92",,"0.00","0.0","0.0","65","71","57","  250","  250","8.9","14.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-05","5.82",,"0.00","0.0","0.0","64","74","57","  230","  250","12.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-06","4.92",,"0.00","0.0","0.0","65","79","56","  320","  330","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-07","6.49",,"0.00","0.0","0.0","66","75","57","  210","  210","10.1","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-08","6.26",,"0.00","0.0","0.0","64","80","56","  210","  210","12.1","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-09","5.59",,"0.00","0.0","0.0","72","86","59","   20","   30","14.1","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-10","5.82",,"0.00","0.0","0.0","67","72","57","  210","  180","13.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-11","6.71",,"0.00","0.0","0.0","62","73","54","   20","   20","16.1","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-12","4.92",,"0.00","0.0","0.0","62","67","56","   30","   30","14.1","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-13","6.93",,"0.00","0.0","0.0","62","79","52","   20","  350","15.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-14","6.71",,"0.00","0.0","0.0","68","82","55","   30","   30","18.1","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-15","10.29",,"0.00","0.0","0.0","71","82","58","  350","  350","17.0","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-16","9.17",,"0.00","0.0","0.0","75","88","65","   10","  360","17.0","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-17","8.28",,"0.00","0.0","0.0","70","72","59","  210","  220","16.1","19.9",,,"    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-18","4.47",,"0.00","0.0","0.0","65","79","57","  320","  310","13.0","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-19","4.25",,"0.00","0.0","0.0","66","82","56","   10","  320","12.1","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-20","4.47",,"0.00","0.0","0.0","65","77","56","  270","  210","8.1","12.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-21","5.14",,"0.00","0.0","0.0","63","75","55","  200","  210","12.1","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-22","5.37",,"0.00","0.0","0.0","65","79","56","  140","  110","17.0","25.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-23","6.71",,"0.00","0.0","0.0","70","88","57","  350","  350","17.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-24","5.59",,"0.00","0.0","0.0","72","88","58","   10","   10","14.1","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-25","5.14",,"0.00","0.0","0.0","71","88","55","   10","  360","12.1","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-26","6.49",,"0.00","0.0","0.0","73","88","58","   40","   30","21.9","25.1",,,,,,,,,,,,
